DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2000,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Count_2020,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,Aridity_2020,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Day_Land_Surface_Temp_2020,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Diurnal_Temperature_Range_2020,Drought_Episodes,Elevation,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Enhanced_Vegetation_Index_2020,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Frost_Days_2020,Global_Human_Footprint,Growing_Season_Length,Irrigation,ITN_Coverage_2000,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,ITN_Coverage_2020,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Land_Surface_Temperature_2020,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Incidence_2020,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Malaria_Prevalence_2020,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Maximum_Temperature_2020,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Mean_Temperature_2020,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Minimum_Temperature_2020,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,Night_Land_Surface_Temp_2020,PET_2000,PET_2005,PET_2010,PET_2015,PET_2020,Precipitation_2000,Precipitation_2005,Precipitation_2010,Precipitation_2015,Precipitation_2020,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Rainfall_2020,Temperature_January,Temperature_February,Temperature_March,Temperature_April,Temperature_May,Temperature_June,Temperature_July,Temperature_August,Temperature_September,Temperature_October,Temperature_November,Temperature_December,Travel_Times,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,U5_Population_2020,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Count_2020,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,UN_Population_Density_2020,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015,Wet_Days_2020
GH202200000011,GHGE8AFL,GH,2022,11,GH2022DHS,341.0370483,387.4963989,440.5445557,496.5626526,574.0068359,32.21996689,35.65921783,45.30164719,30.89620972,37.63324356,31.6963768,30.41152763,30.68641281,30.66992378,32.67921829,7.728067398,6.997815609,7.027430534,7.785764217,7.501794338,NA,11.81640816,0.313998401,0.308076799,0.313907921,0.269462317,0.239683449,0,0,0,0,0,72.56661987,12,0.972989082,0.071457997,0.040189229,0.159458831,0.23055616,0.342535496,26.40864944,25.98983765,26.17935753,26.3538456,27.66181374,0.256655842,39.60055161,8.229645729,11.92287922,6.516047955,0.40088129,0.326962382,0.23085089,0.193224534,0.196964577,0.460281789,0.329616427,0.193549544,0.148051098,0.173106208,30.85561371,30.66037369,31.12346649,31.21140099,31.17679405,26.97300339,27.13842583,27.58356476,27.29126167,27.40370369,23.12754822,23.66255951,24.096035,23.4256382,23.67500114,10.516119,21.12092209,21.56814766,21.67230225,22.03776741,22.64440918,3.105020285,3.068938017,3.138035297,3.165436983,3.054817677,100.0436478,109.4359283,142.1581879,97.80000305,114.9626999,NA,NA,NA,NA,815.6240845,26.71647263,27.73521233,27.59822083,27.58381271,27.04448128,26.00046921,25.20467567,24.45773125,25.04961205,25.89221191,26.97704887,27.05017853,0.088169649,8798.146484,12031.09668,15180.55566,19189.49414,22248.82422,29074.54492,38173.30859,49829.03516,64074.32813,80899.27344,1405.45874,1845.291382,2408.727295,3097.342529,3910.657471,12.34596348,12.83063507,15.96661663,12.26934433,13.42670536
GH202200000012,GHGE8AFL,GH,2022,12,GH2022DHS,1082.181641,1229.606689,1397.939575,1575.696655,1601.290161,32.15098572,35.36481094,44.98543167,30.75923157,37.46941757,30.76655388,29.53343773,29.55475807,29.58730698,31.34303474,7.75086832,7.019314766,7.05243063,7.787153244,7.522743225,NA,23.63476753,0.356319338,0.344574839,0.343590587,0.311465979,0.285179496,0,0,0,0,0,75.86553192,12,2.370998144,0.071291916,0.040560655,0.161954179,0.251284063,0.352660686,25.61395836,25.42328072,25.36626816,25.58174515,26.90002441,0.166052416,66.27193451,3.560063839,1.422689199,4.845229626,0.412635088,0.340498596,0.251791954,0.213338852,0.218458742,0.485855073,0.350817025,0.221328974,0.172877759,0.201312974,30.87031364,30.67643356,31.14088631,31.21753502,31.19357681,26.97699738,27.14444542,27.5881958,27.29600716,27.40972328,23.1194458,23.65711784,24.0884552,23.43038368,23.67083359,6.770467758,20.46136284,21.31312561,21.17777634,21.57618141,22.45701599,3.103775978,3.068099022,3.133723974,3.162803888,3.053515673,99.7894516,108.502739,140.9719238,97.28541565,114.4134521,954.7267456,1212.413086,1430.038696,987.500061,924.5532837,26.635849,27.65375137,27.5305748,27.50927353,26.99273109,25.93576813,25.1387043,24.39490318,25.01387024,25.81219482,26.89068413,26.97765923,1.035435319,8072.244141,11441.24902,14803.41504,17005.25977,19664.03906,33094.89063,43561.25,56977.14453,73384.94531,92775.48438,1544.029663,2032.33374,2658.247314,3423.74707,4328.405273,12.48084164,12.96591568,16.09815025,12.40329361,13.55537701
GH202200000013,GHGE8AFL,GH,2022,13,GH2022DHS,341.0370483,387.4963989,440.5445557,496.5626526,574.0068359,32.21996689,35.65921783,45.30164719,30.89620972,37.63324356,31.6963768,30.41152763,30.68641281,30.66992378,32.67921829,7.728067398,6.997815609,7.027430534,7.785764217,7.501794338,NA,11.81640816,0.313998401,0.308076799,0.313907921,0.269462317,0.239683449,0,0,0,0,0,72.56661987,12,0.972989082,0.071457997,0.040189229,0.159458831,0.23055616,0.342535496,26.40864944,25.98983765,26.17935753,26.3538456,27.66181374,0.256655842,39.60055161,8.229645729,11.92287922,6.516047955,0.40088129,0.326962382,0.23085089,0.193224534,0.196964577,0.460281789,0.329616427,0.193549544,0.148051098,0.173106208,30.85561371,30.66037369,31.12346649,31.21140099,31.17679405,26.97300339,27.13842583,27.58356476,27.29126167,27.40370369,23.12754822,23.66255951,24.096035,23.4256382,23.67500114,10.516119,21.12092209,21.56814766,21.67230225,22.03776741,22.64440918,3.105020285,3.068938017,3.138035297,3.165436983,3.054817677,100.0436478,109.4359283,142.1581879,97.80000305,114.9626999,NA,NA,NA,NA,815.6240845,26.71647263,27.73521233,27.59822083,27.58381271,27.04448128,26.00046921,25.20467567,24.45773125,25.04961205,25.89221191,26.97704887,27.05017853,0.088169649,8798.146484,12031.09668,15180.55566,19189.49414,22248.82422,29074.54492,38173.30859,49829.03516,64074.32813,80899.27344,1405.45874,1845.291382,2408.727295,3097.342529,3910.657471,12.34596348,12.83063507,15.96661663,12.26934433,13.42670536
GH202200000014,GHGE8AFL,GH,2022,14,GH2022DHS,539.5360107,613.0367432,696.9613647,785.5845337,743.5478516,31.93351555,35.22377014,44.6927681,30.59114265,37.28790665,30.92299271,29.5469799,29.83566093,29.69219971,31.11092949,7.742621899,7.00065136,7.032595634,7.773958683,7.504861355,NA,22.49804878,0.327739775,0.332406431,0.354455054,0.31175071,0.288488388,0,0,0,0,0,94.48280334,12,0.790332735,0.068647303,0.039177231,0.158638254,0.25152123,0.338476926,25.73308754,25.47484398,25.71852303,25.73801041,26.82112503,0.030400559,11.46582794,0.625941634,0.257727653,0.833509624,0.420325786,0.345600694,0.26476714,0.224123642,0.2258095,0.498573571,0.356649488,0.238843903,0.186925352,0.210973293,30.85716248,30.65785599,31.12269974,31.20373344,31.17951393,26.96766472,27.13559151,27.57981873,27.28862762,27.40447044,23.11454201,23.65720558,24.09010315,23.42977524,23.6746521,8.505243301,20.54318237,21.40270805,21.60138893,21.7838192,22.53131866,3.106163263,3.072135448,3.139453173,3.165798664,3.055468798,99.19071198,108.212204,140.3108521,96.84539795,113.9320297,1029.516235,1326.576416,1565.450195,1022.497986,915.5085449,26.66369057,27.68159866,27.57586288,27.50309181,26.99260139,25.9397831,25.12185669,24.41123581,25.02054405,25.8100338,26.91181946,26.98260307,0.010044644,7333.537109,8523.710938,10965.18555,13955.30469,17302.83398,26342.26953,34673.09375,45351.63281,58411.61719,73845.74219,1544.029663,2032.33374,2658.247314,3423.74707,4328.405273,12.4426775,12.93155766,16.04774284,12.39457893,13.52727795
GH202200000015,GHGE8AFL,GH,2022,15,GH2022DHS,539.5360107,613.0367432,696.9613647,785.5845337,743.5478516,31.93351555,35.22377014,44.6927681,30.59114265,37.28790665,30.92299271,29.5469799,29.83566093,29.69219971,31.11092949,7.742621899,7.00065136,7.032595634,7.773958683,7.504861355,NA,22.49804878,0.327739775,0.332406431,0.354455054,0.31175071,0.288488388,0,0,0,0,0,94.48280334,12,0.790332735,0.068647303,0.039177231,0.158638254,0.25152123,0.338476926,25.73308754,25.47484398,25.71852303,25.73801041,26.82112503,0.030400559,11.46582794,0.625941634,0.257727653,0.833509624,0.420325786,0.345600694,0.26476714,0.224123642,0.2258095,0.498573571,0.356649488,0.238843903,0.186925352,0.210973293,30.85716248,30.65785599,31.12269974,31.20373344,31.17951393,26.96766472,27.13559151,27.57981873,27.28862762,27.40447044,23.11454201,23.65720558,24.09010315,23.42977524,23.6746521,8.505243301,20.54318237,21.40270805,21.60138893,21.7838192,22.53131866,3.106163263,3.072135448,3.139453173,3.165798664,3.055468798,99.19071198,108.212204,140.3108521,96.84539795,113.9320297,1029.516235,1326.576416,1565.450195,1022.497986,915.5085449,26.66369057,27.68159866,27.57586288,27.50309181,26.99260139,25.9397831,25.12185669,24.41123581,25.02054405,25.8100338,26.91181946,26.98260307,0.010044644,7333.537109,8523.710938,10965.18555,13955.30469,17302.83398,26342.26953,34673.09375,45351.63281,58411.61719,73845.74219,1544.029663,2032.33374,2658.247314,3423.74707,4328.405273,12.4426775,12.93155766,16.04774284,12.39457893,13.52727795
GH202200000016,GHGE8AFL,GH,2022,16,GH2022DHS,788.3980713,895.8011475,1018.436096,1147.93689,1255.300659,31.84750748,34.91530609,44.35754013,30.43402481,37.10237885,29.13506889,28.11726761,28.32890129,27.64277458,29.47485924,7.76258707,7.019777298,7.055193901,7.77233839,7.523379803,NA,39.13378906,0.40599364,0.42814219,0.466611862,0.419572324,0.368750304,0,0,0,0,0,75.73400879,12,1.118303895,0.075421475,0.042970814,0.173630089,0.293924689,0.385507554,24.44309616,24.45124435,24.80234909,24.42521858,25.73292732,0.26303798,143.1296539,7.258372784,3.178183794,9.806797028,0.435519218,0.361598551,0.28469494,0.236857891,0.232740983,0.533288479,0.383373827,0.26636827,0.204017282,0.220577374,30.86986542,30.67218018,31.1384697,31.20772552,31.194561,26.97105026,27.14103127,27.58389854,27.29273796,27.40993881,23.10727882,23.65240288,24.08327484,23.43538857,23.67118073,2.624044418,19.75112534,20.7852211,21.2757988,21.20766068,21.99099541,3.104832172,3.070804358,3.134794474,3.163136721,3.054137707,98.88116455,107.2180786,139.0517731,96.26698303,113.315773,1044.753418,1349.678955,1602.462158,1051.236816,1002.613098,26.62361526,27.6389122,27.54146957,27.47046471,26.96753883,25.90934563,25.08768082,24.37836456,25.00163651,25.77756119,26.86741447,26.94704628,4.122070313,5352.45166,6770.258789,7206.580566,9705.0625,11554.61719,33092.80469,43558.50391,56973.55078,73380.32031,92769.63281,1544.029785,2032.333862,2658.247314,3423.747314,4328.405273,12.57143593,13.0598135,16.17142296,12.52174568,13.64884949
GH202200000017,GHGE8AFL,GH,2022,17,GH2022DHS,4478.193359,5088.255859,5784.836426,6520.416016,8170.494141,31.25447845,34.62659454,43.82389069,30.04564095,36.64218521,28.95643425,27.60891151,27.94280052,27.77116966,29.61748695,7.757378578,6.97388649,7.007914066,7.728356838,7.473842621,NA,16.11133003,0.346498549,0.374075294,0.380002141,0.362133026,0.326177478,0,0,0,0,0,66.5,12,0.00934105,0.070962235,0.040016849,0.161253795,0.262016833,0.314299554,24.52197456,24.15063095,24.73038292,24.57763863,25.69471169,0.520535886,83.70140839,11.55555916,12.06432343,13.38399029,0.431315929,0.353449285,0.296766371,0.246382251,0.235961169,0.519871116,0.366281539,0.283116966,0.216884315,0.224932671,30.84376526,30.62478447,31.0923481,31.16501808,31.1547451,26.94552994,27.11626244,27.56115532,27.27202034,27.39414024,23.08638763,23.65089798,24.0844326,23.43666267,23.68090248,4.047751427,20.08751106,20.69234848,21.51796341,21.3841095,21.77193642,3.12138319,3.08457756,3.147583961,3.176794052,3.06791091,97.5572052,106.8084106,137.9393921,95.44881439,112.4149628,1006.144958,1231.167358,1524.130371,1061.751465,944.7459106,26.70477867,27.73192787,27.66077042,27.58649635,27.12676239,26.02536583,25.12843895,24.44370079,25.10527229,25.89999008,26.97000885,27.04168129,0,1604.5448,2097.509521,2140.726318,3428.528809,4291.430176,10646.84766,14013.94531,18329.92773,23608.42773,29846.49414,944.7313232,1243.505493,1626.477417,2094.856689,2648.381836,12.45593262,12.93531609,16.01906204,12.50970364,13.56327629
GH202200000018,GHGE8AFL,GH,2022,18,GH2022DHS,124.7761612,141.774353,161.1832428,181.6787262,233.2536163,30.19100571,33.18768692,41.97212219,28.89788628,35.34879303,28.25397682,28.12177086,27.96743011,28.23048973,29.32324409,7.757899284,6.944401264,6.987456799,7.640625477,7.440972328,NA,38.79297256,0.457620472,0.467678815,0.509880543,0.468157142,0.471600771,0,0,0,0,0,42.55965042,11,0,0.084358074,0.045588043,0.191865981,0.376499891,0.393353492,23.9985218,24.05510521,24.3492527,24.29297066,25.36674118,1.122559786,242.6302032,9.333506584,2.488424063,10.32473373,0.462853909,0.386747688,0.377636105,0.308475047,0.26753819,0.59251684,0.417156547,0.399549335,0.306842893,0.269829631,30.82730103,30.59744072,31.07200623,31.11345482,31.1378479,26.92808151,27.10503578,27.54856873,27.26223946,27.39266586,23.06940269,23.65303802,24.08454895,23.47282982,23.69687462,0.048961628,19.7430687,19.98843765,20.73107719,20.35545158,21.41024017,3.135329962,3.095746517,3.151258707,3.18524313,3.079079866,94.6587677,102.7406693,132.2650146,92.04679108,108.8417511,1003.232788,1209.129272,1499.921021,1070.815186,1052.046265,26.7067337,27.73438644,27.70563126,27.62159729,27.16917992,26.01003456,25.04745102,24.37963867,25.13364601,25.90728569,26.90063286,27.00592995,20.31542969,527.0894165,614.4106445,645.4418945,615.2763672,592.9893799,5155.879883,5884.073242,6680.50293,7478.448242,8229.578125,240.6071014,274.589386,311.7559814,348.9933472,384.04599,12.65191364,13.09871101,16.14274216,12.77950954,13.75179195
GH202200000019,GHGE8AFL,GH,2022,19,GH2022DHS,304.3650208,345.8285522,393.1723938,443.1668396,458.4681396,30.76320648,33.2387886,42.26432037,29.22016716,35.71091461,26.54008865,27.14860916,27.33045006,28.30491638,28.36709595,7.801128387,7.023076057,7.070992947,7.695949554,7.521990776,NA,33.50488281,0.471276313,0.477425009,0.514526486,0.469674021,0.489120096,0,0,0,0,0,38.33402634,11,0,0.080887817,0.046277784,0.196411207,0.394099832,0.439151376,22.86808014,23.5510807,23.86768341,24.13222694,24.73262787,0.257911503,70.76557922,4.722450256,2.99991703,8.805847168,0.469617069,0.404266477,0.381179214,0.30374077,0.273541838,0.602815151,0.449672341,0.405337483,0.300039709,0.277612865,30.87559319,30.66679764,31.14107323,31.16710091,31.20011711,26.95768166,27.13616943,27.57608604,27.28752899,27.41462708,23.0744648,23.64372063,24.07008171,23.47115135,23.67812538,0.294595271,19.19607353,19.95355225,20.40491867,19.95953751,21.09815979,3.116985083,3.080179453,3.132190466,3.167997599,3.063512802,95.88845825,102.3814392,132.3798981,92.56941223,109.4008408,1128.362183,1361.739136,1632.349609,1155.314331,1158.733032,26.61617279,27.5918293,27.56311035,27.53952599,27.10036278,25.99798775,25.07855415,24.41231346,25.11016655,25.87067223,26.842062,26.94472885,21.5625,560.5395508,618.9615479,437.8798523,418.8467102,403.3529663,1191.929565,1203.060547,1208.534058,1197.863037,1168.414551,55.62686539,56.14634323,56.40179062,55.90377808,54.52943039,12.92110634,13.38375378,16.4504509,12.95193672,13.98914433
GH202200000020,GHGE8AFL,GH,2022,20,GH2022DHS,68.08174133,77.35648346,87.94657135,99.12954712,105.5574875,30.11834526,32.79097366,40.70765686,28.66011238,35.04645157,27.32109642,26.82275391,26.92188072,27.48663521,28.18941116,8.224306107,7.436776638,7.523235321,8.005512238,7.924479485,NA,80.31348419,0.501996517,0.493127495,0.52290827,0.475294977,0.504878998,0,0,0,0,0,29.8772583,11,0,0.072847925,0.044382226,0.205138505,0.485154063,0.559759557,23.14972878,23.26190948,23.72963333,23.67959213,24.52589607,0.36230129,44.76427078,4.103433132,1.586429954,5.772368431,0.491899043,0.443920434,0.491674632,0.383354336,0.314389765,0.641999841,0.518467426,0.598772287,0.41931808,0.338096976,31.10095596,30.90314102,31.38618279,31.3431282,31.43778992,26.96905327,27.16225433,27.59981155,27.31634903,27.45245934,22.87664986,23.46636391,23.86294937,23.33761597,23.51331139,0.010414166,18.97835922,19.70106316,20.53738403,19.87254715,20.86238098,3.098437548,3.054673195,3.100723505,3.139004707,3.041985035,93.31980896,100.1657104,126.2231903,89.96421814,106.6107788,1243.32019,1530.36145,1743.127075,1217.173706,1380.12146,26.54566383,27.44661713,27.57591629,27.4924221,27.15749359,25.9405632,25.0479393,24.50736427,25.2985363,26.03058815,26.76965904,26.77312469,89.55957031,202.6983185,196.6543274,192.1356201,236.0831146,215.486496,1474.243774,1508.342651,1533.651489,1535.655396,1509.436279,68.83958435,70.43182373,71.61361694,71.70719147,70.4828949,13.46973896,13.97251511,16.84820557,13.61387062,14.56834602
GH202200000021,GHGE8AFL,GH,2022,21,GH2022DHS,36.338974,41.28942108,46.94193268,52.91090775,67.75046539,32.74459839,35.20995331,45.53236008,31.19192505,37.82860565,26.75162506,26.76920509,26.8386364,28.10424995,27.37284279,7.906771183,7.170963764,7.221875191,7.855208874,7.661979198,NA,77.12792969,0.495859683,0.489434361,0.512416661,0.530981719,0.509893954,0,0,0,0,0,27.0646286,11,5.109992027,0.078407541,0.043190129,0.171456724,0.283319592,0.440182537,22.92035675,23.26069641,23.35942268,24.05405235,24.25361061,0.157867134,39.76080322,3.093523264,2.331282139,6.891042709,0.48986131,0.457719624,0.390767217,0.310255349,0.321066946,0.671808481,0.593117654,0.422595412,0.310306668,0.351478606,30.99635506,30.80481911,31.27161598,31.29843903,31.30364609,27.02578163,27.19583321,27.63541603,27.34218788,27.45000076,23.08958435,23.63385391,24.04973984,23.44322968,23.64166641,0.021988476,19.08909035,19.75218773,19.88020897,20.00385475,21.13437843,3.117057323,3.073567867,3.112109423,3.160807371,3.063151121,102.0667953,108.2201843,141.7017059,98.59166718,115.8747406,1258.626465,1522.876465,1776.000854,1285.936646,1362.571655,26.3863163,27.27153206,27.23618126,27.27048111,26.73235893,25.66404152,24.90125847,24.20907593,24.84747124,25.55219269,26.48424339,26.68966675,59.921875,237.0671539,171.7476959,171.0088348,172.2777863,169.8016663,1220.928223,1232.760132,1237.046753,1222.52832,1186.074585,56.97281647,57.52493286,57.72496414,57.04748154,55.3464241,13.05679607,13.50165367,16.71643066,12.94712257,14.10503864
GH202200000022,GHGE8AFL,GH,2022,22,GH2022DHS,48.64656448,55.27366638,62.84062195,70.8312149,71.30552673,33.41490173,35.28932571,46.16074753,31.76252174,38.40494537,26.14641571,26.00522995,26.45163155,26.36410332,27.09127045,8.034201622,7.297960281,7.362153053,7.944791794,7.783854485,NA,84.63867188,0.475952834,0.453389406,0.483133167,0.454237849,0.465112984,0,0,0,0,0,30.80728912,12,0.490414619,0.064611629,0.042301409,0.154759273,0.276449233,0.479567826,22.79996872,23.09532356,23.39970589,23.29802322,24.14915848,0.155364394,33.6699791,2.408280134,2.059645414,5.961212635,0.491031289,0.460643619,0.374724746,0.291907996,0.307393938,0.668568671,0.588760078,0.397045344,0.284110695,0.327887088,31.10989761,30.9189682,31.38637161,31.39323044,31.40468788,27.07595634,27.24583435,27.68263817,27.39183998,27.49166679,23.07569504,23.62100792,24.02421951,23.44843864,23.62083435,0.05172471,19.45352173,20.18541527,20.34777832,20.23194504,21.20704842,3.13138032,3.093272686,3.112369776,3.164019108,3.073133707,104.6347656,109.1595078,143.6693115,100.4972229,118.0235291,1276.017212,1572.599365,1791.743774,1213.07959,1330.92749,26.34308434,27.18286896,27.17667389,27.2484417,26.69948578,25.60908127,24.83424377,24.18671608,24.7954464,25.55280495,26.38202858,26.5925312,91.31445313,237.89151,285.8618774,288.625824,227.6869812,213.9727478,1475.950317,1526.867432,1569.610352,1588.870117,1578.719116,68.88199615,71.25827789,73.25307465,74.1519165,73.67817688,13.53913975,13.95332909,17.25630951,13.39515209,14.57820702
GH202200000023,GHGE8AFL,GH,2022,23,GH2022DHS,83.76125336,95.1720047,108.2010345,121.9594955,126.8170471,33.23235703,34.61258316,45.24583817,31.43026543,38.06003952,26.22773552,26.36602974,26.36417961,26.93432426,28.05744743,8.069502831,7.332479954,7.402431011,7.959375381,7.82285881,NA,62.95801163,0.456623822,0.43643111,0.450208545,0.431926131,0.445727795,0,0,0,0,0,46.87802505,12,0.052934736,0.066617243,0.042024277,0.153370515,0.2761648,0.452685922,22.85961342,23.12000084,23.36879158,23.55114937,24.53750038,0.204037294,30.72767067,3.038237095,2.350723028,6.931218624,0.492224842,0.460127175,0.396523178,0.30217278,0.308908612,0.667708576,0.579634547,0.42905584,0.298799604,0.329640359,31.13501167,30.94665909,31.41663742,31.41533661,31.4395256,27.08515739,27.25879669,27.69282341,27.40491867,27.50740814,23.0655098,23.6141777,24.01420784,23.45596123,23.61666679,1.136580706,19.49148941,19.87397003,20.37340355,20.16797447,21.01755333,3.127531767,3.100593328,3.116912603,3.160170794,3.06888032,103.935257,107.3195496,141.0273285,99.32499695,116.801712,1311.015503,1693.223511,1923.538452,1237.270386,1351.02417,26.59885979,27.45700073,27.51561737,27.52332497,27.01849556,25.91133308,25.09209824,24.49639511,25.14556694,25.89848518,26.68652916,26.80014801,83.09082031,492.0794678,499.9396667,418.0058594,424.4282837,401.0393677,1475.755371,1526.665771,1569.403198,1588.6604,1578.510742,68.88198853,71.25827026,73.25307465,74.1519165,73.67817688,13.82613659,14.25119591,17.54135132,13.68016052,14.86113262
GH202200000024,GHGE8AFL,GH,2022,24,GH2022DHS,984.3340454,1118.429321,1271.542236,1433.227051,1563.525635,32.85460663,34.31811142,44.45634842,31.08528328,37.65843201,27.00587082,26.31202316,26.77276421,27.37558365,28.55631638,8.153298378,7.41796875,7.493706703,8.027300835,7.907769203,NA,97.16308594,0.433504343,0.41863662,0.429855376,0.389597237,0.394512177,0,0,0,0,0,69.59324646,11,0,0.062143445,0.041604642,0.154545426,0.312102407,0.473717183,23.19803047,22.9933567,23.44426537,23.78020477,24.64347267,0.277977049,38.73609924,4.38501358,2.232970238,7.500589848,0.465842396,0.411278456,0.349301904,0.258634955,0.260849297,0.575878501,0.466125667,0.359432936,0.235318422,0.256341964,31.17061615,30.98680687,31.46150208,31.44600677,31.4868927,27.07751846,27.25672913,27.69110298,27.40277863,27.51163292,23.01731873,23.56883621,23.96779442,23.41870689,23.57912254,3.435598135,19.39019012,19.67468643,20.11576462,20.1848259,20.73062897,3.116232634,3.090060711,3.110156298,3.150217056,3.059939384,102.3825912,106.0450516,138.2661896,97.92539215,115.2325134,1329.333862,1688.248779,1884.293091,1335.477295,1422.077515,26.55125809,27.41940308,27.5098362,27.45633698,27.00045586,25.85328865,25.00689888,24.48418808,25.15611076,25.91795349,26.64214325,26.68715096,89.69628906,1147.431641,1190.401123,859.8515625,1091.758789,1178.713257,1475.557373,1526.460938,1569.192627,1588.447266,1578.298828,68.88198853,71.25827026,73.25307465,74.1519165,73.67816925,13.88017273,14.32601929,17.53260803,13.758008,14.91479111
GH202200000025,GHGE8AFL,GH,2022,25,GH2022DHS,115.6800766,131.4391174,149.4330902,168.434494,202.0452881,32.77246475,34.34871292,44.29588318,31.05661583,37.60514069,26.96689415,26.54097176,27.04758835,27.50683403,28.44550705,8.217303276,7.483651638,7.563354015,8.085547447,7.971745014,NA,96.3125,0.45457232,0.447216511,0.463401914,0.427391648,0.445170373,0,0,0,0,0,63.91969299,11,0,0.064252257,0.042772628,0.158753052,0.317747235,0.481158227,23.09636879,23.08578682,23.58432579,23.79728317,24.62918091,0.195581466,34.20576859,3.334789991,1.991660953,6.697433472,0.484911531,0.438933045,0.388035238,0.287232071,0.285666019,0.62905544,0.51870954,0.415839016,0.276578665,0.292402774,31.20473099,31.02314949,31.50018883,31.47737312,31.5244503,27.07826996,27.25982475,27.69489288,27.40625,27.51707268,22.98742867,23.53949738,23.93683434,23.39182663,23.55270576,0.558956563,19.22584724,19.63060188,20.12106323,20.08773232,20.81285286,3.112239599,3.085749388,3.106741905,3.145732164,3.056843281,101.9957581,105.9915237,137.6158752,97.69578552,114.9530258,1327.368652,1656.090698,1860.006226,1321.289551,1420.934082,26.53300858,27.39015198,27.49983597,27.43458748,26.97670555,25.83128929,24.97239685,24.46818733,25.14623451,25.92032814,26.61676788,26.64352608,100.1914063,1014.286743,1091.419312,738.9434204,679.5265503,678.0230103,1912.468994,1978.445068,2033.82959,2058.7854,2045.632202,89.28397369,92.36407471,94.94971466,96.11478424,95.50072479,13.90579796,14.35843563,17.52800369,13.79417896,14.94159698
GH202200000026,GHGE8AFL,GH,2022,26,GH2022DHS,13.79198456,15.67086029,17.81619835,20.08164215,19.83646393,33.01854324,34.55266953,44.68787766,31.31531715,37.87626266,27.19189262,26.97948265,27.47045326,27.96017075,28.63115883,8.240335464,7.509404182,7.590466022,8.112717628,7.995963573,NA,84.75585938,0.43651554,0.399527252,0.415386289,0.381787509,0.40734899,0,0,0,0,0,56.90724564,12,0,0.065109544,0.043161761,0.156419799,0.32049197,0.499812275,23.2077961,23.27819061,23.89482117,24.15566444,24.90081978,0.216659755,38.8913002,3.042939425,2.383061886,7.384863853,0.481787711,0.433855653,0.377252311,0.284575999,0.281758428,0.619576931,0.509271741,0.399947047,0.272900105,0.286316633,31.23033905,31.04907417,31.52585411,31.50387764,31.5463829,27.09186935,27.27246857,27.7075367,27.41944504,27.52737236,22.99000359,23.53967094,23.93538857,23.39116096,23.55041885,0.99383533,19.22369957,19.57689857,20.31919098,20.35115623,21.17048073,3.116927147,3.091681242,3.10923028,3.148365259,3.060865164,102.9163895,106.8258438,138.9449005,98.59205627,115.9341278,1333.549072,1667.827393,1857.575562,1291.706177,1364.247192,26.60016441,27.44895744,27.56520653,27.50362778,27.0347023,25.88969231,25.03322411,24.53328133,25.20470047,25.98132896,26.67127609,26.6928215,110.6523438,924.7040405,1017.44281,690.6966553,700.1324463,718.5227661,1826.67688,1889.693359,1942.593262,1966.429688,1953.866455,85.27875519,88.22068787,90.69033051,91.80313873,91.2166214,13.96593666,14.40868187,17.60848808,13.84279919,15.00062466
