sn,region,district,school_name,location,gender,residency,email,category,is_stem,latitude,longitude,youth_literacy_count,mpi_score,elec_norm,water_norm,sanitation_norm,aid_norm,pov_norm,lit_norm,priority_score,priority_tier
675,WESTERN,ELLEMBELE,ESIAMA SENIOR HIGH/TECH SCHOOL,ESIAMA,MIXED,DAY/BOARDING,esiamashst@ges.gov.gh,C,No,4.85,-2.35,22909.0,0.1,0.8733405847238485,0.9107042530291726,0.7280866362388649,0.1201581073349849,0.25,0.6607324516785351,0.3243385502637181,STABLE
226,CENTRAL,AGONA WEST MUNICIPAL,SIDDIQ SENIOR HIGH SCHOOL,AGONA NYAKROM,MIXED,DAY,siddiqshs@ges.gov.gh,C,No,5.9668857,-0.9929572,25774.0,0.1,0.865607260456027,0.8451481017659871,0.7208734762517489,0.1201581073349849,0.25,0.6086869641040547,0.3232121871122383,STABLE
229,CENTRAL,AGONA WEST MUNICIPAL,SWEDRU SCH. OF BUSINESS,SWEDRU,MIXED,DAY/BOARDING,swedruschofbusiness@ges.gov.gh,C,No,5.1208275,-1.2948876,25774.0,0.1,0.865607260456027,0.8451481017659871,0.7208734762517489,0.1201581073349849,0.25,0.6086869641040547,0.3232121871122383,STABLE
228,CENTRAL,AGONA WEST MUNICIPAL,AGONA FANKOBAA SENIOR HIGH SCHOOL,AGONA FANKOBAA,MIXED,DAY,agonafankobaashs@ges.gov.gh,C,No,5.544203,-0.836264,25774.0,0.1,0.865607260456027,0.8451481017659871,0.7208734762517489,0.1201581073349849,0.25,0.6086869641040547,0.3232121871122383,STABLE
227,CENTRAL,AGONA WEST MUNICIPAL,NYAKROM SENIOR HIGH TECH SCHOOL,NYAKROM,MIXED,DAY/BOARDING,nyakromshst@ges.gov.gh,C,No,5.5,-0.88,25774.0,0.1,0.865607260456027,0.8451481017659871,0.7208734762517489,0.1201581073349849,0.25,0.6086869641040547,0.3232121871122383,STABLE
699,WESTERN,SHAMA AHANTA EAST,AHANTAMAN GIRLS' SENIOR HIGH SCHOOL,SEKONDI-KETAN,FEMALE,DAY/BOARDING,ahantamangirlsshs@ges.gov.gh,C,No,6.319177,-2.250302,21475.0,0.1,0.8733405847238485,0.9107042530291726,0.7280866362388649,0.4012545853686888,0.25,0.6867824444121494,0.3224181541061106,STABLE
72,ASHANTI,BOSOMTWE,BEPOSO SENIOR HIGH SCHOOL,BEPOSO,MIXED,DAY/BOARDING,bepososhs@ges.gov.gh,C,No,5.9668857,-0.9929572,21990.0,0.1,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.25,0.6774269728237174,0.3199781007112596,STABLE
69,ASHANTI,BOSOMTWE,ST. MICHAEL TECH/VOC INST,PRAMSO,MIXED,DAY,st.michaeltechvocinst@ges.gov.gh,C,No,,,21990.0,0.1,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.25,0.6774269728237174,0.3199781007112596,STABLE
285,CENTRAL,TWIFO HEMANG LOWER DENKYIRA,TWIFO HEMANG SENIOR HIGH/TECH SCHOOL,HEMAN,MIXED,DAY/BOARDING,twifohemangshst@ges.gov.gh,C,No,5.7,-1.65,25603.74615384616,0.0884615384615384,0.865607260456027,0.8451481017659871,0.7208734762517489,0.1201581073349849,0.2211538461538459,0.6117797893866053,0.3153315472790297,STABLE
236,CENTRAL,ASIKUMA/ODOBEN/ BRAKWA,ODOBEN SENIOR HIGH SCHOOL,ODOBEN,MIXED,DAY/BOARDING,odobenshs@ges.gov.gh,C,No,5.9668857,-0.9929572,25603.74615384616,0.0884615384615384,0.865607260456027,0.8451481017659871,0.7208734762517489,0.1201581073349849,0.2211538461538459,0.6117797893866053,0.3153315472790297,STABLE
246,CENTRAL,AWUTU SENYA,BONTRASE SENIOR HIGH TECH. SCHOOL,JEI KRODUA,MIXED,DAY,bontraseshst@ges.gov.gh,C,No,5.3379361,-1.9707293,25603.74615384616,0.0884615384615384,0.865607260456027,0.8451481017659871,0.7208734762517489,0.1201581073349849,0.2211538461538459,0.6117797893866053,0.3153315472790297,STABLE
217,CENTRAL,ABURA/ASEBU/ KWAMAN,ASUANSI TECH. INST.,ASUANSI,MIXED,DAY/BOARDING,asuansitechinst@ges.gov.gh,C,No,5.2978835,-1.262884,25603.74615384616,0.0884615384615384,0.865607260456027,0.8451481017659871,0.7208734762517489,0.1201581073349849,0.2211538461538459,0.6117797893866053,0.3153315472790297,STABLE
111,ASHANTI,KUMASI METRO.,"ISLAMIC SENIOR HIGH SCHOOL, AMPABAME",AMPABAME,MIXED,DAY/BOARDING,islamicampabameshs@ges.gov.gh,C,No,6.6884,-1.6244,23127.0,0.1,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.25,0.6567722714721698,0.3148144253733727,STABLE
43,ASHANTI,ASANTE AKIM SOUTH,KUROFA METHODIST SENIOR HIGH SCHOOL,KUROFA,MIXED,DAY,kurofamethodistshs@ges.gov.gh,C,No,6.45,-1.35,24192.0,0.1,0.808679285167131,0.97368862001781,0.899782131978893,0.1045792541567552,0.25,0.6374255195465776,0.3104451029873215,STABLE
402,GREATER ACCRA,ADA WEST DISTRICT,ADA SENIOR HIGH/TECH SCHOOL,SEGE,MIXED,DAY/BOARDING,adashst@ges.gov.gh,C,No,5.8771706,0.3662603,14506.0,0.1,1.0,1.0,1.0,0.1201581073349849,0.25,0.8133810492660951,0.3047405190964742,STABLE
400,GREATER ACCRA,ADA EAST DISTRICT,ADA TECH. INST.,ADA,MIXED,DAY,adatechinst@ges.gov.gh,C,No,5.78,0.63,14506.0,0.1,1.0,1.0,1.0,0.1201581073349849,0.25,0.8133810492660951,0.3047405190964742,STABLE
401,GREATER ACCRA,ADA EAST DISTRICT,ADA SENIOR HIGH SCHOOL,ADA-FOAH,MIXED,DAY/BOARDING,adashs@ges.gov.gh,C,No,5.8771706,0.3662603,14506.0,0.1,1.0,1.0,1.0,0.1201581073349849,0.25,0.8133810492660951,0.3047405190964742,STABLE
645,VOLTA,KETU SOUTH,THREE TOWN SENIOR HIGH SCHOOL,DENU,MIXED,DAY/BOARDING,threetownshs@ges.gov.gh,C,No,6.1,1.1,39839.0,0.1,0.7914492004877008,0.679466878365296,0.6563659258367609,0.1201581073349849,0.25,0.3531826769364917,0.3035354393531655,STABLE
644,VOLTA,KETU SOUTH,"ST. PAUL'S SENIOR HIGH SCHOOL, DENU",HATSUKOPE/ DENU,MALE,DAY/BOARDING,stpaulsdenushs@ges.gov.gh,C,No,6.1,1.1,39839.0,0.1,0.7914492004877008,0.679466878365296,0.6563659258367609,0.1201581073349849,0.25,0.3531826769364917,0.3035354393531655,STABLE
646,VOLTA,KETU SOUTH,SOME SENIOR HIGH SCHOOL,AGBOZUME,MIXED,DAY/BOARDING,someshs@ges.gov.gh,C,No,6.1,1.1,39839.0,0.1,0.7914492004877008,0.679466878365296,0.6563659258367609,0.1201581073349849,0.25,0.3531826769364917,0.3035354393531655,STABLE
428,GREATER ACCRA,LEDZOKUKU MUNICIPAL,TESHIE TECH. INSTITTUTE,TESHIE,MIXED,DAY,teshietechinst@ges.gov.gh,C,No,5.6690023,-0.1860096,17326.024691358023,0.1123456790123456,1.0,1.0,1.0,0.1201581073349849,0.280864197530864,0.7621525815405097,0.3011926614243371,STABLE
405,GREATER ACCRA,ASHIAMAN MUNICIPAL,ASHIAMAN TECH/VOC. INST.,ASHIAMAN,MIXED,DAY,ashiamantechvocinst@ges.gov.gh,C,No,,,17326.024691358023,0.1123456790123456,1.0,1.0,1.0,0.1201581073349849,0.280864197530864,0.7621525815405097,0.3011926614243371,STABLE
404,GREATER ACCRA,ASHIAMAN MUNICIPAL,ASHIAMAN SENIOR HIGH SCHOOL,ASHIAMAN,MIXED,DAY,ashiamanshs@ges.gov.gh,C,No,5.6936,0.0165,17326.024691358023,0.1123456790123456,1.0,1.0,1.0,0.1201581073349849,0.280864197530864,0.7621525815405097,0.3011926614243371,STABLE
403,GREATER ACCRA,ADENTAN MUNICIPAL,FRAFRAHA COMM. SENIOR HIGH SCHOOL,FRAFRAHA,MIXED,DAY,frafrahacomshs@ges.gov.gh,C,No,5.72,-0.15,15955.608695652174,0.1,1.0,1.0,1.0,0.1201581073349849,0.25,0.7870475095252838,0.2981571341612714,STABLE
27,ASHANTI,AHAFO ANO NORTH,TEPA SENIOR HIGH SCHOOL,TEPA,MIXED,DAY/BOARDING,tepashs@ges.gov.gh,C,No,7.2,-1.9,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.0508140526918069,0.2211538461538459,0.6117797893866053,0.2969927803374307,STABLE
28,ASHANTI,AHAFO ANO NORTH,MAABANG SENIOR HIGH/TECH SCHOOL,MAABANG,MIXED,DAY/BOARDING,maabangshst@ges.gov.gh,C,No,7.2,-1.9,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.0508140526918069,0.2211538461538459,0.6117797893866053,0.2969927803374307,STABLE
126,ASHANTI,OBUASI MUNICIPAL,OBUASI SENIOR HIGH/TECH SCHOOL,OBUASI,MIXED,DAY/BOARDING,obuasishst@ges.gov.gh,C,No,6.6556435,-1.1071968,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.0515123673568642,0.2211538461538459,0.6117797893866053,0.2969718308974789,STABLE
125,ASHANTI,OBUASI MUNICIPAL,"CHRIST THE KING CATH., OBUASI",OBUASI,MIXED,DAY/BOARDING,christthekingcathshs@ges.gov.gh,C,No,,,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.0515123673568642,0.2211538461538459,0.6117797893866053,0.2969718308974789,STABLE
148,ASHANTI,SEKYERE SOUTH,"S.D.A. SENIOR HIGH SCHOOL, AGONA",AGONA,MIXED,DAY/BOARDING,sdaagonashs@ges.gov.gh,C,No,7.3449525,-2.3439664,27274.0,0.1,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.25,0.5814380177299812,0.2959808619378256,STABLE
147,ASHANTI,SEKYERE SOUTH,ADU GYAMFI SENIOR HIGH SCHOOL,JAMASI,MIXED,DAY/BOARDING,adugyamfishs@ges.gov.gh,C,No,6.9,-1.4,27274.0,0.1,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.25,0.5814380177299812,0.2959808619378256,STABLE
150,ASHANTI,SEKYERE SOUTH,KONADU YIADOM CATHOLIC SENIOR HIGH SCHOOL,ASAMANG,MIXED,DAY/BOARDING,konaduyiadomcatholicshs@ges.gov.gh,C,No,6.9,-1.4,27274.0,0.1,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.25,0.5814380177299812,0.2959808619378256,STABLE
149,ASHANTI,SEKYERE SOUTH,AGONA SENIOR HIGH/TECH SCHOOL,AGONA,MIXED,DAY/BOARDING,agonashst@ges.gov.gh,C,No,6.9,-1.4,27274.0,0.1,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.25,0.5814380177299812,0.2959808619378256,STABLE
146,ASHANTI,SEKYERE SOUTH,OKOMFO ANOKYE SENIOR HIGH SCHOOL,WIAMOASE,MIXED,DAY/BOARDING,okomfoanokyeshs@ges.gov.gh,C,No,6.8901817,-1.2489599,27274.0,0.1,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.25,0.5814380177299812,0.2959808619378256,STABLE
31,ASHANTI,AHAFO ANO SOUTH,MANKRANSO SENIOR HIGH SCHOOL,MANKRANSO,MIXED,DAY/BOARDING,mankransoshs@ges.gov.gh,C,No,7.0,-1.9,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1019223398874071,0.2211538461538459,0.6117797893866053,0.2954595317215627,STABLE
29,ASHANTI,AHAFO ANO SOUTH,SABRONUM METHODIST SENIOR HIGH/TECH SCHOOL,SABRONUM/HABI TAT,MIXED,DAY,sabronummethodistshst@ges.gov.gh,C,No,7.0912501,-1.8862955,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1019223398874071,0.2211538461538459,0.6117797893866053,0.2954595317215627,STABLE
30,ASHANTI,AHAFO ANO SOUTH,ADUGYAMA COMM. SENIOR HIGH SCHOOL,ADUGYAMA,MIXED,DAY,adugyamacommshs@ges.gov.gh,C,No,7.142572,-1.6406402,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1019223398874071,0.2211538461538459,0.6117797893866053,0.2954595317215627,STABLE
47,ASHANTI,ASANTE AKIM SOUTH,OFOASE SENIOR HIGH/TECH SCHOOL,OFOASE,MIXED,DAY/BOARDING,ofoaseshs@ges.gov.gh,C,No,6.8901817,-1.2489599,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1045792541567552,0.2211538461538459,0.6117797893866053,0.2953798242934822,STABLE
46,ASHANTI,ASANTE AKIM SOUTH,JUBILEE SENIOR HIGH SCHOOL,DAMPONG,MIXED,DAY/BOARDING,jubileeshs@ges.gov.gh,C,No,7.3366184,-2.304839,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1045792541567552,0.2211538461538459,0.6117797893866053,0.2953798242934822,STABLE
48,ASHANTI,ASANTE AKIM SOUTH,BANKA COMM. SENIOR HIGH SCHOOL,BANKA,MIXED,DAY,bankacommsshs@ges.gov.gh,C,No,6.45,-1.35,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1045792541567552,0.2211538461538459,0.6117797893866053,0.2953798242934822,STABLE
45,ASHANTI,ASANTE AKIM SOUTH,JUASO SENIOR HIGH/TECH SCHOOL,JUASO,MIXED,DAY/BOARDING,juasoshs@ges.gov.gh,C,No,6.45,-1.35,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1045792541567552,0.2211538461538459,0.6117797893866053,0.2953798242934822,STABLE
23,ASHANTI,AFIGYA-KWABERE,OTUMFUO OSEI TUTU II COLLEGE,TETREM,MIXED,DAY/BOARDING,otumfuooseitutu11shs@ges.gov.gh,C,No,7.0401661,-1.6461917,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.2211538461538461,0.6117797893866053,0.2949124586981354,STABLE
89,ASHANTI,KUMASI METRO,KUMASI GIRLS SENIOR HIGH SCHOOL,ABREPO,FEMALE,DAY/BOARDING,kumasigirlsshs@ges.gov.gh,C,No,6.319177,-2.250302,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.2211538461538459,0.6117797893866053,0.2949124586981353,STABLE
90,ASHANTI,KUMASI METRO,"UTHMANIYA SENIOR HIGH SCHOOL, TAFO",TAFO,MIXED,DAY,uthmaniyashs@ges.gov.gh,C,No,6.6884,-1.6244,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.2211538461538459,0.6117797893866053,0.2949124586981353,STABLE
95,ASHANTI,KUMASI METRO,PREMPEH COLLEGE,SOFOLINE- KUMASI,MALE,DAY/BOARDING,prempehshs@ges.gov.gh,A,No,6.6884,-1.6244,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.2211538461538459,0.6117797893866053,0.2949124586981353,STABLE
97,ASHANTI,KUMASI METRO,TAWHEED SENIOR HIGH SCHOOL,KUMASI- AKWATIA LINE,MIXED,DAY/BOARDING,tawheedshs@ges.gov.gh,C,No,6.6884,-1.6244,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.2211538461538459,0.6117797893866053,0.2949124586981353,STABLE
98,ASHANTI,KUMASI METRO,YAA ASANTEWAA GIRLS SENIOR HIGH SCHOOL,TANOSO-KUMASI,FEMALE,DAY/BOARDING,yaaasantewaagirlsshs@ges.gov.gh,C,No,6.6884,-1.6244,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.2211538461538459,0.6117797893866053,0.2949124586981353,STABLE
128,ASHANTI,OFFINSO MUNICIPAL,NAMONG SENIOR HIGH/TECH SCHOOL,NAMONG,MIXED,DAY/BOARDING,namongshst@ges.gov.gh,C,No,7.21,-1.66,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.2211538461538459,0.6117797893866053,0.2949124586981353,STABLE
121,ASHANTI,MAMPONG MUNICIPAL,AMANIAMPONG SENIOR HIGH SCHOOL,MAMPONG,MIXED,DAY/BOARDING,amaniampongshs@ges.gov.gh,C,No,7.06,-1.41,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.2211538461538459,0.6117797893866053,0.2949124586981353,STABLE
99,ASHANTI,KUMASI METRO,PRINCE OF PEACE GIRLS,KWADASO ESTATES,MIXED,DAY,princeofpeacegirlsshs@ges.gov.gh,C,No,5.823622,-2.8259634,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.2211538461538459,0.6117797893866053,0.2949124586981353,STABLE
100,ASHANTI,KUMASI METRO,"ST. LOUIS SENIOR HIGH SCHOOL, KUMASI",ODUOM-KUMASI,FEMALE,DAY/BOARDING,st.louiskumasishs@ges.gov.gh,A,No,6.6884,-1.6244,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.2211538461538459,0.6117797893866053,0.2949124586981353,STABLE
129,ASHANTI,OFFINSO MUNICIPAL,DWAMENA AKENTEN SENIOR HIGH SCHOOL,OFFINSO,MIXED,DAY/BOARDING,dwamenaakentenshs@ges.gov.gh,C,No,7.21,-1.66,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.2211538461538459,0.6117797893866053,0.2949124586981353,STABLE
66,ASHANTI,BEKWAI MUNICIPAL,"ST. JOSEPH SENIOR HIGH/TECH SCHOOL, AHWIREN",AHWIREN,MIXED,DAY/BOARDING,st.josephahwirenshst@ges.gov.gh,C,No,6.46,-1.57,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.2211538461538459,0.6117797893866053,0.2949124586981353,STABLE
87,ASHANTI,KUMASI METRO,OSEI KYERETWIE SENIOR HIGH SCHOOL,OLD TAFO - KUMASI,MIXED,DAY/BOARDING,oseikyeretwieshs@ges.gov.gh,C,No,7.2316721,-2.1751937,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.2211538461538459,0.6117797893866053,0.2949124586981353,STABLE
63,ASHANTI,BEKWAI MUNICIPAL,OFOASE KOKOBEN SENIOR HIGH SCHOOL,OFOASE KOKOBIN,MIXED,DAY/BOARDING,ofoasekokobenshs@ges.gov.gh,C,No,6.8901817,-1.2489599,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.2211538461538459,0.6117797893866053,0.2949124586981353,STABLE
64,ASHANTI,BEKWAI MUNICIPAL,"S.D.A. SENIOR HIGH SCHOOL, BEKWAI",BEKWAI,MIXED,DAY/BOARDING,sdabekwaishs@ges.gov.gh,C,No,7.3449525,-2.3439664,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.2211538461538459,0.6117797893866053,0.2949124586981353,STABLE
61,ASHANTI,ATWIMA NWABIAGYA,TOASE SENIOR HIGH SCHOOL,TOASE,MIXED,DAY/BOARDING,toaseshs@ges.gov.gh,C,No,5.9668857,-0.9929572,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.2211538461538459,0.6117797893866053,0.2949124586981353,STABLE
58,ASHANTI,ATWIMA NWABIAGYA,BAREKESE SENIOR HIGH SCHOOL,BAREKESE,MIXED,DAY/BOARDING,barekeseshs@ges.gov.gh,C,No,6.8901817,-1.2489599,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.2211538461538459,0.6117797893866053,0.2949124586981353,STABLE
37,ASHANTI,ASANTE AKIM CENTRAL MUNICIPAL,"WESLEY SENIOR HIGH SCHOOL, KONONGO",KONONGO,MIXED,DAY/BOARDING,wesleykonongoshs@ges.gov.gh,C,No,6.3325025,-0.4784514,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.2211538461538459,0.6117797893866053,0.2949124586981353,STABLE
38,ASHANTI,ASANTE AKIM CENTRAL MUNICIPAL,"ST. MARY'S GIRL'S SENIOR HIGH, KONONGO",KONONGO,FEMALE,DAY/BOARDING,st.marygirlkonongoshs@ges.gov.gh,C,No,,,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.2211538461538459,0.6117797893866053,0.2949124586981353,STABLE
39,ASHANTI,ASANTE AKIM CENTRAL MUNICIPAL,KONONGO ODUMASE SENIOR HIGH SCHOOL,ODUMASE,MIXED,DAY/BOARDING,konongoodumaseshs@ges.gov.gh,C,No,6.8901817,-1.2489599,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.2211538461538459,0.6117797893866053,0.2949124586981353,STABLE
75,ASHANTI,EJISU JUABEN,CHURCH OF CHRIST SENIOR HIGH SCHOOL,[NEAR] WOE,MIXED,DAY,churchofchristshs@ges.gov.gh,C,No,6.73,-1.47,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.2211538461538459,0.6117797893866053,0.2949124586981353,STABLE
50,ASHANTI,ASOKORE MAMPONG MUNICIPAL,KUMASI ACADEMY,ASOKORE MAMPONG,MIXED,DAY/BOARDING,kumasiacademyshs@ges.gov.gh,A,No,6.71,-1.59,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.2211538461538459,0.6117797893866053,0.2949124586981353,STABLE
49,ASHANTI,ASOKORE MAMPONG MUNICIPAL,PARKOSO COMM. SENIOR HIGH SCHOOL,PARKOSO,MIXED,DAY,parkosocommshs@ges.gov.gh,C,No,6.71,-1.59,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.2211538461538459,0.6117797893866053,0.2949124586981353,STABLE
80,ASHANTI,EJISU JUABEN MUNICIPAL,EJISU SENIOR HIGH/TECH SCHOOL,EJISU,MIXED,DAY/BOARDING,ejisushst@ges.gov.gh,C,No,6.6556435,-1.1071968,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.2211538461538459,0.6117797893866053,0.2949124586981353,STABLE
79,ASHANTI,EJISU JUABEN MUNICIPAL,EJISUMAN SENIOR HIGH SCHOOL,EJISU,MIXED,DAY/BOARDING,ejisumanshs@ges.gov.gh,C,No,6.73,-1.47,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.2211538461538459,0.6117797893866053,0.2949124586981353,STABLE
78,ASHANTI,EJISU JUABEN MUNICIPAL,BONWIRE SENIOR HIGH/TECH SCHOOL,BONWIRE,MIXED,DAY/BOARDING,bonwireshst@ges.gov.gh,C,No,6.6556435,-1.1071968,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.2211538461538459,0.6117797893866053,0.2949124586981353,STABLE
77,ASHANTI,EJISU JUABEN MUNICIPAL,JUABEN SENIOR HIGH SCHOOL,JUABEN,MIXED,DAY/BOARDING,juabenshs@ges.gov.gh,C,No,6.73,-1.47,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.2211538461538459,0.6117797893866053,0.2949124586981353,STABLE
76,ASHANTI,EJISU JUABEN,ST. SEBASTIAN CATH. SENIOR HIGH SCHOOL,ADUMASA,MIXED,DAY,st.sebastiancathshs@ges.gov.gh,C,No,7.5614705,-1.7116618,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.2211538461538459,0.6117797893866053,0.2949124586981353,STABLE
67,ASHANTI,BEKWAI MUNICIPAL,DENYASEMAN CATH.SENIOR HIGH SCHOOL,POANO,MIXED,DAY/BOARDING,denyasemancathshs@ges.gov.gh,C,No,7.142572,-1.6406402,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.2211538461538459,0.6117797893866053,0.2949124586981353,STABLE
74,ASHANTI,BOSOMTWE,BOSOMTWE OYOKO COMM. SENIOR HIGH SCHOOL,BOSOMTWE OYOKO,MIXED,DAY,bosomtweoyokocommshs@ges.gov.gh,C,No,6.8901817,-1.2489599,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.2211538461538459,0.6117797893866053,0.2949124586981353,STABLE
73,ASHANTI,BOSOMTWE,OSEI ADUTWUM SENIOR HIGH SCHOOL,JACHIE,MIXED,DAY/BOARDING,oseiadutwumshs@ges.gov.gh,C,No,6.57,-1.55,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.2211538461538459,0.6117797893866053,0.2949124586981353,STABLE
71,ASHANTI,BOSOMTWE,ST. GEORGE'S SENIOR HIGH TECH SCHOOL,KUNTANASE,MIXED,DAY/BOARDING,st.georgesshst@ges.gov.gh,C,No,6.57,-1.55,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.2211538461538459,0.6117797893866053,0.2949124586981353,STABLE
60,ASHANTI,ATWIMA NWABIAGYA,NKAWIE SENIOR HIGH/TECH SCHOOL,NKAWIE,MIXED,DAY/BOARDING,nkawieshst@ges.gov.gh,C,No,,,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.2211538461538459,0.6117797893866053,0.2949124586981353,STABLE
59,ASHANTI,ATWIMA NWABIAGYA,"OSEI TUTU SENIOR HIGH SCHOOL, AKROPONG",AKROPONG,MALE,DAY/BOARDING,oseitutuakropongshs@ges.gov.gh,C,No,,,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.2211538461538459,0.6117797893866053,0.2949124586981353,STABLE
52,ASHANTI,ATWIMA KWANWOMA,AFUA KOBI AMPEM GIRLS' SENIOR HIGH SCHOOL,TRABUOM,FEMALE,DAY/BOARDING,afuakobiampemgirlsshs@ges.gov.gh,C,No,6.65,-1.7,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.2211538461538459,0.6117797893866053,0.2949124586981353,STABLE
51,ASHANTI,ASOKORE MAMPONG MUNICIPAL,SAKAFIA ISLAMIC SENIOR HIGH SCHOOL,SAWABA,MIXED,DAY/BOARDING,sakafiaislamicshs@ges.gov.gh,C,No,6.71,-1.59,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.2211538461538459,0.6117797893866053,0.2949124586981353,STABLE
91,ASHANTI,KUMASI METRO,KUMASI WESLEY GIRLS HIGH SCHOOL,OLD TAFO - KUMASI,FEMALE,DAY/BOARDING,kumasiwesleygirlsshs@ges.gov.gh,A,No,6.6903393,-1.5480316,25603.74615384616,0.0884615384615384,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.2211538461538459,0.6117797893866053,0.2949124586981353,STABLE
